pvarname,evarname,n,e_table_name,p_table_name
GDF15Mort,LBXVTO,113,L04VOC_B,DNAM_B
B2MMort,LBXVTO,113,L04VOC_B,DNAM_B
CystatinCMort,LBXVTO,113,L04VOC_B,DNAM_B
TIMP1Mort,LBXVTO,113,L04VOC_B,DNAM_B
ADMMort,LBXVTO,113,L04VOC_B,DNAM_B
PAI1Mort,LBXVTO,113,L04VOC_B,DNAM_B
LeptinMort,LBXVTO,113,L04VOC_B,DNAM_B
PACKYRSMort,LBXVTO,113,L04VOC_B,DNAM_B
CRPMort,LBXVTO,113,L04VOC_B,DNAM_B
logA1CMort,LBXVTO,113,L04VOC_B,DNAM_B
GrimAgeMort,LBXVTO,113,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVTO,113,L04VOC_B,DNAM_B
HorvathTelo,LBXVTO,113,L04VOC_B,DNAM_B
YangCell,LBXVTO,113,L04VOC_B,DNAM_B
ZhangAge,LBXVTO,113,L04VOC_B,DNAM_B
LinAge,LBXVTO,113,L04VOC_B,DNAM_B
WeidnerAge,LBXVTO,113,L04VOC_B,DNAM_B
VidalBraloAge,LBXVTO,113,L04VOC_B,DNAM_B
DunedinPoAm,LBXVTO,113,L04VOC_B,DNAM_B
CD8TPP,LBXVTO,113,L04VOC_B,DNAM_B
CD4TPP,LBXVTO,113,L04VOC_B,DNAM_B
Nkcell,LBXVTO,113,L04VOC_B,DNAM_B
Bcell,LBXVTO,113,L04VOC_B,DNAM_B
MonoPP,LBXVTO,113,L04VOC_B,DNAM_B
NeuPP,LBXVTO,113,L04VOC_B,DNAM_B
XY_Estimation,LBXVXY,111,L04VOC_B,DNAM_B
HorvathAge,LBXVXY,111,L04VOC_B,DNAM_B
HannumAge,LBXVXY,111,L04VOC_B,DNAM_B
SkinBloodAge,LBXVXY,111,L04VOC_B,DNAM_B
PhenoAge,LBXVXY,111,L04VOC_B,DNAM_B
GDF15Mort,LBXVXY,111,L04VOC_B,DNAM_B
B2MMort,LBXVXY,111,L04VOC_B,DNAM_B
CystatinCMort,LBXVXY,111,L04VOC_B,DNAM_B
TIMP1Mort,LBXVXY,111,L04VOC_B,DNAM_B
ADMMort,LBXVXY,111,L04VOC_B,DNAM_B
PAI1Mort,LBXVXY,111,L04VOC_B,DNAM_B
LeptinMort,LBXVXY,111,L04VOC_B,DNAM_B
PACKYRSMort,LBXVXY,111,L04VOC_B,DNAM_B
CRPMort,LBXVXY,111,L04VOC_B,DNAM_B
logA1CMort,LBXVXY,111,L04VOC_B,DNAM_B
GrimAgeMort,LBXVXY,111,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVXY,111,L04VOC_B,DNAM_B
HorvathTelo,LBXVXY,111,L04VOC_B,DNAM_B
YangCell,LBXVXY,111,L04VOC_B,DNAM_B
ZhangAge,LBXVXY,111,L04VOC_B,DNAM_B
LinAge,LBXVXY,111,L04VOC_B,DNAM_B
WeidnerAge,LBXVXY,111,L04VOC_B,DNAM_B
VidalBraloAge,LBXVXY,111,L04VOC_B,DNAM_B
DunedinPoAm,LBXVXY,111,L04VOC_B,DNAM_B
CD8TPP,LBXVXY,111,L04VOC_B,DNAM_B
CD4TPP,LBXVXY,111,L04VOC_B,DNAM_B
Nkcell,LBXVXY,111,L04VOC_B,DNAM_B
Bcell,LBXVXY,111,L04VOC_B,DNAM_B
MonoPP,LBXVXY,111,L04VOC_B,DNAM_B
NeuPP,LBXVXY,111,L04VOC_B,DNAM_B
XY_Estimation,LBXVID,1309,L06VID_B,DNAM_B
HorvathAge,LBXVID,1309,L06VID_B,DNAM_B
HannumAge,LBXVID,1309,L06VID_B,DNAM_B
SkinBloodAge,LBXVID,1309,L06VID_B,DNAM_B
PhenoAge,LBXVID,1309,L06VID_B,DNAM_B
GDF15Mort,LBXVID,1309,L06VID_B,DNAM_B
B2MMort,LBXVID,1309,L06VID_B,DNAM_B
CystatinCMort,LBXVID,1309,L06VID_B,DNAM_B
TIMP1Mort,LBXVID,1309,L06VID_B,DNAM_B
ADMMort,LBXVID,1309,L06VID_B,DNAM_B
PAI1Mort,LBXVID,1309,L06VID_B,DNAM_B
LeptinMort,LBXVID,1309,L06VID_B,DNAM_B
PACKYRSMort,LBXVID,1309,L06VID_B,DNAM_B
CRPMort,LBXVID,1309,L06VID_B,DNAM_B
logA1CMort,LBXVID,1309,L06VID_B,DNAM_B
GrimAgeMort,LBXVID,1309,L06VID_B,DNAM_B
GrimAge2Mort,LBXVID,1309,L06VID_B,DNAM_B
HorvathTelo,LBXVID,1309,L06VID_B,DNAM_B
YangCell,LBXVID,1309,L06VID_B,DNAM_B
ZhangAge,LBXVID,1309,L06VID_B,DNAM_B
LinAge,LBXVID,1309,L06VID_B,DNAM_B
WeidnerAge,LBXVID,1309,L06VID_B,DNAM_B
VidalBraloAge,LBXVID,1309,L06VID_B,DNAM_B
DunedinPoAm,LBXVID,1309,L06VID_B,DNAM_B
CD8TPP,LBXVID,1309,L06VID_B,DNAM_B
CD4TPP,LBXVID,1309,L06VID_B,DNAM_B
Nkcell,LBXVID,1309,L06VID_B,DNAM_B
Bcell,LBXVID,1309,L06VID_B,DNAM_B
MonoPP,LBXVID,1309,L06VID_B,DNAM_B
NeuPP,LBXVID,1309,L06VID_B,DNAM_B
XY_Estimation,PAQ_home_met,1245,PAQ_B,DNAM_B
HorvathAge,PAQ_home_met,1245,PAQ_B,DNAM_B
HannumAge,PAQ_home_met,1245,PAQ_B,DNAM_B
SkinBloodAge,PAQ_home_met,1245,PAQ_B,DNAM_B
PhenoAge,PAQ_home_met,1245,PAQ_B,DNAM_B
GDF15Mort,PAQ_home_met,1245,PAQ_B,DNAM_B
B2MMort,PAQ_home_met,1245,PAQ_B,DNAM_B
CystatinCMort,PAQ_home_met,1245,PAQ_B,DNAM_B
TIMP1Mort,PAQ_home_met,1245,PAQ_B,DNAM_B
ADMMort,PAQ_home_met,1245,PAQ_B,DNAM_B
PAI1Mort,PAQ_home_met,1245,PAQ_B,DNAM_B
LeptinMort,PAQ_home_met,1245,PAQ_B,DNAM_B
PACKYRSMort,PAQ_home_met,1245,PAQ_B,DNAM_B
CRPMort,PAQ_home_met,1245,PAQ_B,DNAM_B
logA1CMort,PAQ_home_met,1245,PAQ_B,DNAM_B
GrimAgeMort,PAQ_home_met,1245,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_home_met,1245,PAQ_B,DNAM_B
HorvathTelo,PAQ_home_met,1245,PAQ_B,DNAM_B
YangCell,PAQ_home_met,1245,PAQ_B,DNAM_B
ZhangAge,PAQ_home_met,1245,PAQ_B,DNAM_B
LinAge,PAQ_home_met,1245,PAQ_B,DNAM_B
WeidnerAge,PAQ_home_met,1245,PAQ_B,DNAM_B
VidalBraloAge,PAQ_home_met,1245,PAQ_B,DNAM_B
DunedinPoAm,PAQ_home_met,1245,PAQ_B,DNAM_B
CD8TPP,PAQ_home_met,1245,PAQ_B,DNAM_B
CD4TPP,PAQ_home_met,1245,PAQ_B,DNAM_B
Nkcell,PAQ_home_met,1245,PAQ_B,DNAM_B
Bcell,PAQ_home_met,1245,PAQ_B,DNAM_B
MonoPP,PAQ_home_met,1245,PAQ_B,DNAM_B
NeuPP,PAQ_home_met,1245,PAQ_B,DNAM_B
XY_Estimation,PAQ_home_week,1245,PAQ_B,DNAM_B
HorvathAge,PAQ_home_week,1245,PAQ_B,DNAM_B
HannumAge,PAQ_home_week,1245,PAQ_B,DNAM_B
SkinBloodAge,PAQ_home_week,1245,PAQ_B,DNAM_B
PhenoAge,PAQ_home_week,1245,PAQ_B,DNAM_B
GDF15Mort,PAQ_home_week,1245,PAQ_B,DNAM_B
B2MMort,PAQ_home_week,1245,PAQ_B,DNAM_B
CystatinCMort,PAQ_home_week,1245,PAQ_B,DNAM_B
TIMP1Mort,PAQ_home_week,1245,PAQ_B,DNAM_B
ADMMort,PAQ_home_week,1245,PAQ_B,DNAM_B
PAI1Mort,PAQ_home_week,1245,PAQ_B,DNAM_B
LeptinMort,PAQ_home_week,1245,PAQ_B,DNAM_B
PACKYRSMort,PAQ_home_week,1245,PAQ_B,DNAM_B
CRPMort,PAQ_home_week,1245,PAQ_B,DNAM_B
logA1CMort,PAQ_home_week,1245,PAQ_B,DNAM_B
GrimAgeMort,PAQ_home_week,1245,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_home_week,1245,PAQ_B,DNAM_B
HorvathTelo,PAQ_home_week,1245,PAQ_B,DNAM_B
YangCell,PAQ_home_week,1245,PAQ_B,DNAM_B
ZhangAge,PAQ_home_week,1245,PAQ_B,DNAM_B
LinAge,PAQ_home_week,1245,PAQ_B,DNAM_B
WeidnerAge,PAQ_home_week,1245,PAQ_B,DNAM_B
VidalBraloAge,PAQ_home_week,1245,PAQ_B,DNAM_B
DunedinPoAm,PAQ_home_week,1245,PAQ_B,DNAM_B
CD8TPP,PAQ_home_week,1245,PAQ_B,DNAM_B
CD4TPP,PAQ_home_week,1245,PAQ_B,DNAM_B
Nkcell,PAQ_home_week,1245,PAQ_B,DNAM_B
Bcell,PAQ_home_week,1245,PAQ_B,DNAM_B
MonoPP,PAQ_home_week,1245,PAQ_B,DNAM_B
NeuPP,PAQ_home_week,1245,PAQ_B,DNAM_B
XY_Estimation,PAQ_leisure_met,1247,PAQ_B,DNAM_B
HorvathAge,PAQ_leisure_met,1247,PAQ_B,DNAM_B
HannumAge,PAQ_leisure_met,1247,PAQ_B,DNAM_B
SkinBloodAge,PAQ_leisure_met,1247,PAQ_B,DNAM_B
PhenoAge,PAQ_leisure_met,1247,PAQ_B,DNAM_B
GDF15Mort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
B2MMort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
CystatinCMort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
TIMP1Mort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
ADMMort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
PAI1Mort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
LeptinMort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
PACKYRSMort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
CRPMort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
logA1CMort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
GrimAgeMort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_leisure_met,1247,PAQ_B,DNAM_B
HorvathTelo,PAQ_leisure_met,1247,PAQ_B,DNAM_B
YangCell,PAQ_leisure_met,1247,PAQ_B,DNAM_B
ZhangAge,PAQ_leisure_met,1247,PAQ_B,DNAM_B
LinAge,PAQ_leisure_met,1247,PAQ_B,DNAM_B
WeidnerAge,PAQ_leisure_met,1247,PAQ_B,DNAM_B
VidalBraloAge,PAQ_leisure_met,1247,PAQ_B,DNAM_B
DunedinPoAm,PAQ_leisure_met,1247,PAQ_B,DNAM_B
CD8TPP,PAQ_leisure_met,1247,PAQ_B,DNAM_B
CD4TPP,PAQ_leisure_met,1247,PAQ_B,DNAM_B
Nkcell,PAQ_leisure_met,1247,PAQ_B,DNAM_B
Bcell,PAQ_leisure_met,1247,PAQ_B,DNAM_B
MonoPP,PAQ_leisure_met,1247,PAQ_B,DNAM_B
NeuPP,PAQ_leisure_met,1247,PAQ_B,DNAM_B
XY_Estimation,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
HorvathAge,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
HannumAge,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
SkinBloodAge,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
PhenoAge,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
GDF15Mort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
B2MMort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
CystatinCMort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
TIMP1Mort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
ADMMort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
PAI1Mort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
LeptinMort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
PACKYRSMort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
CRPMort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
logA1CMort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
GrimAgeMort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
HorvathTelo,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
YangCell,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
ZhangAge,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
LinAge,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
WeidnerAge,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
VidalBraloAge,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
DunedinPoAm,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
CD8TPP,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
CD4TPP,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
Nkcell,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
Bcell,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
MonoPP,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
NeuPP,PAQ_sedentary_activity_min_per_day,0,PAQ_B,DNAM_B
XY_Estimation,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
HorvathAge,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
HannumAge,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
SkinBloodAge,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
PhenoAge,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
GDF15Mort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
B2MMort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
CystatinCMort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
TIMP1Mort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
ADMMort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
PAI1Mort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
LeptinMort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
PACKYRSMort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
CRPMort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
logA1CMort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
GrimAgeMort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
HorvathTelo,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
YangCell,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
ZhangAge,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
LinAge,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
WeidnerAge,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
VidalBraloAge,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
DunedinPoAm,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
CD8TPP,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
CD4TPP,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
Nkcell,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
Bcell,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
MonoPP,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
NeuPP,PAQ_strengthening_days,1240,PAQ_B,DNAM_B
XY_Estimation,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
HorvathAge,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
HannumAge,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
SkinBloodAge,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
PhenoAge,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
GDF15Mort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
B2MMort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
CystatinCMort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
TIMP1Mort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
ADMMort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
PAI1Mort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
LeptinMort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
PACKYRSMort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
CRPMort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
logA1CMort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
GrimAgeMort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
HorvathTelo,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
YangCell,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
ZhangAge,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
LinAge,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
WeidnerAge,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
VidalBraloAge,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
DunedinPoAm,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
CD8TPP,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
CD4TPP,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
Nkcell,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
Bcell,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
MonoPP,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
NeuPP,PAQ_strengthening_met,1240,PAQ_B,DNAM_B
XY_Estimation,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
HorvathAge,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
HannumAge,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
SkinBloodAge,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
PhenoAge,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
GDF15Mort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
B2MMort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
CystatinCMort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
TIMP1Mort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
ADMMort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
PAI1Mort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
LeptinMort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
PACKYRSMort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
CRPMort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
logA1CMort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
GrimAgeMort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
HorvathTelo,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
YangCell,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
ZhangAge,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
LinAge,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
WeidnerAge,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
VidalBraloAge,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
DunedinPoAm,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
CD8TPP,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
CD4TPP,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
Nkcell,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
Bcell,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
MonoPP,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
NeuPP,PAQ_strengthening_week,1240,PAQ_B,DNAM_B
XY_Estimation,PAQ_total_met,1200,PAQ_B,DNAM_B
HorvathAge,PAQ_total_met,1200,PAQ_B,DNAM_B
HannumAge,PAQ_total_met,1200,PAQ_B,DNAM_B
SkinBloodAge,PAQ_total_met,1200,PAQ_B,DNAM_B
PhenoAge,PAQ_total_met,1200,PAQ_B,DNAM_B
GDF15Mort,PAQ_total_met,1200,PAQ_B,DNAM_B
B2MMort,PAQ_total_met,1200,PAQ_B,DNAM_B
CystatinCMort,PAQ_total_met,1200,PAQ_B,DNAM_B
TIMP1Mort,PAQ_total_met,1200,PAQ_B,DNAM_B
ADMMort,PAQ_total_met,1200,PAQ_B,DNAM_B
PAI1Mort,PAQ_total_met,1200,PAQ_B,DNAM_B
LeptinMort,PAQ_total_met,1200,PAQ_B,DNAM_B
PACKYRSMort,PAQ_total_met,1200,PAQ_B,DNAM_B
CRPMort,PAQ_total_met,1200,PAQ_B,DNAM_B
logA1CMort,PAQ_total_met,1200,PAQ_B,DNAM_B
GrimAgeMort,PAQ_total_met,1200,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_total_met,1200,PAQ_B,DNAM_B
HorvathTelo,PAQ_total_met,1200,PAQ_B,DNAM_B
YangCell,PAQ_total_met,1200,PAQ_B,DNAM_B
ZhangAge,PAQ_total_met,1200,PAQ_B,DNAM_B
LinAge,PAQ_total_met,1200,PAQ_B,DNAM_B
WeidnerAge,PAQ_total_met,1200,PAQ_B,DNAM_B
VidalBraloAge,PAQ_total_met,1200,PAQ_B,DNAM_B
DunedinPoAm,PAQ_total_met,1200,PAQ_B,DNAM_B
CD8TPP,PAQ_total_met,1200,PAQ_B,DNAM_B
CD4TPP,PAQ_total_met,1200,PAQ_B,DNAM_B
Nkcell,PAQ_total_met,1200,PAQ_B,DNAM_B
Bcell,PAQ_total_met,1200,PAQ_B,DNAM_B
MonoPP,PAQ_total_met,1200,PAQ_B,DNAM_B
NeuPP,PAQ_total_met,1200,PAQ_B,DNAM_B
XY_Estimation,PAQ_walk_days,1240,PAQ_B,DNAM_B
HorvathAge,PAQ_walk_days,1240,PAQ_B,DNAM_B
HannumAge,PAQ_walk_days,1240,PAQ_B,DNAM_B
SkinBloodAge,PAQ_walk_days,1240,PAQ_B,DNAM_B
PhenoAge,PAQ_walk_days,1240,PAQ_B,DNAM_B
GDF15Mort,PAQ_walk_days,1240,PAQ_B,DNAM_B
B2MMort,PAQ_walk_days,1240,PAQ_B,DNAM_B
CystatinCMort,PAQ_walk_days,1240,PAQ_B,DNAM_B
TIMP1Mort,PAQ_walk_days,1240,PAQ_B,DNAM_B
ADMMort,PAQ_walk_days,1240,PAQ_B,DNAM_B
PAI1Mort,PAQ_walk_days,1240,PAQ_B,DNAM_B
LeptinMort,PAQ_walk_days,1240,PAQ_B,DNAM_B
PACKYRSMort,PAQ_walk_days,1240,PAQ_B,DNAM_B
CRPMort,PAQ_walk_days,1240,PAQ_B,DNAM_B
logA1CMort,PAQ_walk_days,1240,PAQ_B,DNAM_B
GrimAgeMort,PAQ_walk_days,1240,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_walk_days,1240,PAQ_B,DNAM_B
HorvathTelo,PAQ_walk_days,1240,PAQ_B,DNAM_B
YangCell,PAQ_walk_days,1240,PAQ_B,DNAM_B
ZhangAge,PAQ_walk_days,1240,PAQ_B,DNAM_B
LinAge,PAQ_walk_days,1240,PAQ_B,DNAM_B
WeidnerAge,PAQ_walk_days,1240,PAQ_B,DNAM_B
VidalBraloAge,PAQ_walk_days,1240,PAQ_B,DNAM_B
DunedinPoAm,PAQ_walk_days,1240,PAQ_B,DNAM_B
CD8TPP,PAQ_walk_days,1240,PAQ_B,DNAM_B
CD4TPP,PAQ_walk_days,1240,PAQ_B,DNAM_B
Nkcell,PAQ_walk_days,1240,PAQ_B,DNAM_B
Bcell,PAQ_walk_days,1240,PAQ_B,DNAM_B
MonoPP,PAQ_walk_days,1240,PAQ_B,DNAM_B
NeuPP,PAQ_walk_days,1240,PAQ_B,DNAM_B
XY_Estimation,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
HorvathAge,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
HannumAge,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
SkinBloodAge,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
PhenoAge,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
GDF15Mort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
B2MMort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
CystatinCMort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
TIMP1Mort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
ADMMort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
PAI1Mort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
LeptinMort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
PACKYRSMort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
CRPMort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
logA1CMort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
GrimAgeMort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
HorvathTelo,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
YangCell,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
ZhangAge,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
LinAge,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
WeidnerAge,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
VidalBraloAge,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
DunedinPoAm,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
CD8TPP,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
CD4TPP,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
Nkcell,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
Bcell,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
MonoPP,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
NeuPP,PAQ_walk_days_per_week,1240,PAQ_B,DNAM_B
XY_Estimation,PAQ_walk_met,1240,PAQ_B,DNAM_B
HorvathAge,PAQ_walk_met,1240,PAQ_B,DNAM_B
HannumAge,PAQ_walk_met,1240,PAQ_B,DNAM_B
SkinBloodAge,PAQ_walk_met,1240,PAQ_B,DNAM_B
PhenoAge,PAQ_walk_met,1240,PAQ_B,DNAM_B
GDF15Mort,PAQ_walk_met,1240,PAQ_B,DNAM_B
B2MMort,PAQ_walk_met,1240,PAQ_B,DNAM_B
CystatinCMort,PAQ_walk_met,1240,PAQ_B,DNAM_B
TIMP1Mort,PAQ_walk_met,1240,PAQ_B,DNAM_B
ADMMort,PAQ_walk_met,1240,PAQ_B,DNAM_B
PAI1Mort,PAQ_walk_met,1240,PAQ_B,DNAM_B
LeptinMort,PAQ_walk_met,1240,PAQ_B,DNAM_B
PACKYRSMort,PAQ_walk_met,1240,PAQ_B,DNAM_B
CRPMort,PAQ_walk_met,1240,PAQ_B,DNAM_B
logA1CMort,PAQ_walk_met,1240,PAQ_B,DNAM_B
GrimAgeMort,PAQ_walk_met,1240,PAQ_B,DNAM_B
GrimAge2Mort,PAQ_walk_met,1240,PAQ_B,DNAM_B
