Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,series,epcf,varname,category,subcategory
RHQ541A,Which forms of female hormones {have you/has SP} used.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ541A,NA,NA
RHQ541B,Which forms of female hormones {have you/has SP} used.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ541B,NA,NA
RHQ541C,Which forms of female hormones {have you/has SP} used.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ541C,NA,NA
RHQ550,At the time {you/SP} started using female hormones or hormone replacement t,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ550,NA,NA
RHQ551A,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ551A,NA,NA
RHQ551B,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ551B,NA,NA
RHQ551C,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ551C,NA,NA
RHQ551D,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ551D,NA,NA
RHQ551E,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ551E,NA,NA
RHQ551F,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ551F,NA,NA
RHQ551G,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ551G,NA,NA
RHQ554,{Have you/Has SP} ever taken female hormone pills containing estrogen only,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ554,NA,NA
RHQ556,How old {were you/was SP} when {you/she} first started taking pills contain,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ556,NA,NA
RHQ558,{Are you/Is SP} taking pills containing estrogen only now?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ558,NA,NA
RHQ560Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ560Q,NA,NA
RHQ560U,UNIT OF MEASURE.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ560U,NA,NA
RHQ562,{Have you/Has SP} taken female hormone pills containing progestin only (lik,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ562,NA,NA
RHQ564,How old {were you/was SP} when {you/she} first started taking pills contain,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ564,NA,NA
RHQ566,{Are you/Is SP} taking pills containing progestin only now?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ566,NA,NA
RHQ568Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ568Q,NA,NA
RHQ568U,UNIT OF MEASURE.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ568U,NA,NA
RHQ570,{Have you/Has SP} taken female hormone pills containing both estrogen and p,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ570,NA,NA
RHQ572,How old {were you/was SP} when {you/she} first started taking pills contain,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ572,NA,NA
RHQ574,{Are you/Is SP} taking pills containing both estrogen and progestin now?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ574,NA,NA
RHQ576Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ576Q,NA,NA
RHQ576U,UNIT OF MEASURE.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ576U,NA,NA
RHQ580,{Have you/Has SP} ever used female hormone patches containing estrogen only,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ580,NA,NA
RHQ582,How old {were you/was SP} when {you/she} first started using patches contai,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ582,NA,NA
RHQ584,{Are you/Is SP} using patches containing estrogen only now?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ584,NA,NA
RHQ586Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ586Q,NA,NA
RHQ586U,UNIT OF MEASURE.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ586U,NA,NA
RHQ596,{Have you/Has SP} used female hormone patches containing both estrogen and,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ596,NA,NA
RHQ598,How old {were you/was SP} when {you/she} first started using patches contai,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ598,NA,NA
RHQ600,{Are you/Is SP} using patches containing both estrogen and progestin now?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ600,NA,NA
RHQ602Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ602Q,NA,NA
RHQ602U,UNIT OF MEASURE.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ602U,NA,NA
RHQ700,"During the past month, {have you/has SP} used any of the following products",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ700,NA,NA
RHQ710A,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ710A,NA,NA
RHQ710B,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ710B,NA,NA
RHQ710C,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ710C,NA,NA
RHQ710D,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ710D,NA,NA
RHQ710E,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ710E,NA,NA
RHQ710F,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ710F,NA,NA
RHQ710G,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ710G,NA,NA
RHQ720,"During the past 6 months, did {you/SP} douche?  By douching, we mean puttin",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ720,NA,NA
RHQ730,"During the past 6 months, how often did {you/SP} douche?  Would you say ...",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ730,NA,NA
RHQ740,"During the past month, did {you/SP} have any of the following problems: vag",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ740,NA,NA
RHQ750A,Which of these problems did {you/SP} have?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ750A,NA,NA
RHQ750B,Which of these problems did {you/SP} have?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ750B,NA,NA
RHQ750C,Which of these problems did {you/SP} have?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,RHQ750C,NA,NA
SEQN,Respondent sequence number.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None,C,f,SEQN,NA,NA
RHD042,What is the reason that {you have/SP has} not had a period in the past 12 m,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD042,NA,NA
RHD080,Number of days since the last period started.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD080,NA,NA
RHD143,{Are you/Is SP} pregnant now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD143,NA,NA
RHD152,Which month of pregnancy {are you/is she} in?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD152,NA,NA
RHD230,How many of {your/SP's} children did {you/she} breast feed for at least 1 m,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD230,NA,NA
RHD270,How many of these babies were born preterm? A preterm delivery is one that,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD270,NA,NA
RHD280,"{Have you/Has SP} had a hysterectomy that is, surgery to remove {your/her}",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD280,NA,NA
RHD442,{Are you/Is SP} taking birth control pills now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD442,NA,NA
RHD451,How old {were you/was SP} when {you/she} stopped taking birth control pills,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHD451,NA,NA
RHQ010,The next series of questions are about {your/SP's} reproductive history.  I,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ010,NA,NA
RHQ020,{Were you/Was SP}...,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ020,NA,NA
RHQ031,{Have you/Has SP} had at least one menstrual period in the past 12 months?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ031,NA,NA
RHQ051,When did {you/SP} have {your/her} last period? PROBE: How many months ago w,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ051,NA,NA
RHQ060,About how old {were you/was SP} when {you/SP} had {your/her} last menstrual,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ060,NA,NA
RHQ070,{Were you/Was SP}...,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ070,NA,NA
RHQ131,The next questions are about {your/SP's} pregnancy history. {Have you/Has S,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ131,NA,NA
RHQ160,"How many times {have you/has SP} been pregnant?  ({Again, be/Be} sure to co",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ160,NA,NA
RHQ166,How many vaginal deliveries {have you/has SP} had?  {Please count stillbirt,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ166,NA,NA
RHQ169,How many cesarean deliveries {have you/has SP} had?  (Cesarean deliveries a,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ169,NA,NA
RHQ171,How many of {your/her} deliveries resulted {Did {your/her} delivery result},RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ171,NA,NA
RHQ180,How old {were you/was SP} at the time of {your/her} first live birth?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ180,NA,NA
RHQ190,How old {were you/was SP} at the time of {your/her} last live birth?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ190,NA,NA
RHQ200,{Are you/Is SP} now breast feeding a child?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ200,NA,NA
RHQ210,Did {you/SP} breast feed {your/her} child/any of {your/her} children?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ210,NA,NA
RHQ250,{Did {your child/SP's child/Did any of {your/SP's} children} weigh less tha,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ250,NA,NA
RHQ260,How many of {your/her} children weighed less than 5 1/2 pounds (2500g) at b,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ260,NA,NA
RHQ291,How old {were you/was SP} when {you/she} had {your/her} (hysterectomy/uteru,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ291,NA,NA
RHQ300,{Have you/Has SP} had at least one of {your/her} ovaries removed (either wh,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ300,NA,NA
RHQ310,Were both ovaries removed or only one?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ310,NA,NA
RHQ320,Were both of {your/SP's} ovaries removed at the same time or at different t,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ320,NA,NA
RHQ330,How old {were you/was SP} when {you/she} had {your/her} {ovary/ovaries} rem,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ330,NA,NA
RHQ340,How old {were you/was SP} when {you/she} had the second ovary removed?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ340,NA,NA
RHQ360,Has a doctor or other health professional ever told {you/SP} that {you/she},RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ360,NA,NA
RHQ370,How old {were you/was SP} when {you were/she was} first told {you/she} had,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ370,NA,NA
RHQ380,Has a doctor or other health professional ever told {you/SP} that {you/she},RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ380,NA,NA
RHQ390,How old {were you/was SP} when {you were/she was} first told {you/she} had,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ390,NA,NA
RHQ395,{Do you/Does SP} experience bulging or something falling out that {you/she},RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ395,NA,NA
RHQ420,Now I am going to ask you about {your/SP's} birth control history.  {Have y,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ420,NA,NA
RHQ430,How old {were you/was SP} when {you/she} began using birth control pills?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ430,NA,NA
RHQ460Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ460Q,NA,NA
RHQ460U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ460U,NA,NA
RHQ510,{Have you/Has SP} ever used Depo-Provera or injectables to prevent pregnanc,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ510,NA,NA
RHQ520,{Are you/Is SP} now using Depo-Provera or injectables to prevent pregnancy?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ520,NA,NA
RHQ540,{Have you/Has SP} ever used female hormones such as estrogen and progestero,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ540,NA,NA
RHQ541A,Which forms of female hormones {have you/has SP} used.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ541A,NA,NA
RHQ541B,Which forms of female hormones {have you/has SP} used.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ541B,NA,NA
RHQ541C,Which forms of female hormones {have you/has SP} used.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ541C,NA,NA
RHQ550,At the time {you/SP} started using female hormones or hormone replacement t,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ550,NA,NA
RHQ551A,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ551A,NA,NA
RHQ551B,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ551B,NA,NA
RHQ551C,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ551C,NA,NA
RHQ551D,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ551D,NA,NA
RHQ551E,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ551E,NA,NA
RHQ551F,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ551F,NA,NA
RHQ551G,What are {your/SP's} reasons for having used estrogen or progesterone?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ551G,NA,NA
RHQ554,{Have you/Has SP} ever taken female hormone pills containing estrogen only,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ554,NA,NA
RHQ556,How old {were you/was SP} when {you/she} first started taking pills contain,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ556,NA,NA
RHQ558,{Are you/Is SP} taking pills containing estrogen only now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ558,NA,NA
RHQ560Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ560Q,NA,NA
RHQ560U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ560U,NA,NA
RHQ562,{Have you/Has SP} taken female hormone pills containing progestin only (lik,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ562,NA,NA
RHQ564,How old {were you/was SP} when {you/she} first started taking pills contain,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ564,NA,NA
RHQ566,{Are you/Is SP} taking pills containing progestin only now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ566,NA,NA
RHQ568Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ568Q,NA,NA
RHQ568U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ568U,NA,NA
RHQ570,{Have you/Has SP} taken female hormone pills containing both estrogen and p,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ570,NA,NA
RHQ572,How old {were you/was SP} when {you/she} first started taking pills contain,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ572,NA,NA
RHQ574,{Are you/Is SP} taking pills containing both estrogen and progestin now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ574,NA,NA
RHQ576Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ576Q,NA,NA
RHQ576U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ576U,NA,NA
RHQ580,{Have you/Has SP} ever used female hormone patches containing estrogen only,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ580,NA,NA
RHQ582,How old {were you/was SP} when {you/she} first started using patches contai,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ582,NA,NA
RHQ584,{Are you/Is SP} using patches containing estrogen only now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ584,NA,NA
RHQ586Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ586Q,NA,NA
RHQ586U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ586U,NA,NA
RHQ596,{Have you/Has SP} used female hormone patches containing both estrogen and,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ596,NA,NA
RHQ598,How old {were you/was SP} when {you/she} first started using patches contai,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ598,NA,NA
RHQ600,{Are you/Is SP} using patches containing both estrogen and progestin now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ600,NA,NA
RHQ602Q,"Not counting any time when {you/SP} stopped taking them, for how long altog",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ602Q,NA,NA
RHQ602U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ602U,NA,NA
RHQ740,"During the past month, did {you/SP} have any of the following problems: vag",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ740,NA,NA
RHQ750A,Which of these problems did {you/SP} have?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None,D,f,RHQ750A,NA,NA
